1;A;kiz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1;A;kiz;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0
1;A;erkek;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;A;erkek;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0
1;A;kiz;0;0;1;1;0;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1
1;B;kiz;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0
1;B;erkek;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0
1;B;erkek;0;1;1;1;0;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0
1;B;kiz;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;1
1;B;kiz;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0
1;A;erkek;1;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;0
1;A;erkek;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;A;kiz;1;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0
1;A;kiz;1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1
1;A;erkek;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1
1;B;erkek;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0
1;B;kiz;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
1;B;kiz;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0
1;B;erkek;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0
1;B;erkek;0;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1
1;A;kiz;1;1;1;1;0;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0
1;A;kiz;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0
1;A;erkek;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0
1;A;erkek;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;1
1;A;kiz;1;0;0;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0
1;B;kiz;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1
1;B;erkek;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;0;0
1;B;erkek;1;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1
1;B;kiz;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0
1;B;kiz;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
1;A;erkek;1;1;0;0;0;1;1;0;0;1;0;1;1;1;1;0;0;0;0;1
1;A;erkek;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
1;A;kiz;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1
1;A;kiz;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0
1;A;erkek;0;1;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0
1;B;erkek;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
1;B;kiz;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0
1;B;kiz;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0
1;B;erkek;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0
1;B;erkek;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0
1;A;kiz;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
1;A;kiz;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0
1;A;erkek;0;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1
1;A;erkek;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0
1;A;kiz;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0
1;B;kiz;1;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0
1;B;erkek;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1
1;B;erkek;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1
1;B;kiz;1;1;0;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1
1;B;kiz;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0
2;A;erkek;0;0;1;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;0
2;A;erkek;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0
2;A;kiz;1;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0
2;A;kiz;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2;A;erkek;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
2;B;erkek;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0
2;B;kiz;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0
2;B;kiz;0;0;1;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1
2;B;erkek;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0
2;B;erkek;0;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0
2;A;kiz;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1
2;A;kiz;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0
2;A;erkek;1;1;1;0;0;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1
2;A;erkek;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1
2;A;kiz;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2;B;kiz;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;1;1;0
2;B;erkek;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2;B;erkek;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1
2;B;kiz;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2;B;kiz;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
2;A;erkek;0;1;0;0;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;0
2;A;erkek;0;1;1;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0
2;A;kiz;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1
2;A;kiz;0;1;0;1;0;1;0;0;0;1;1;0;1;1;1;0;1;0;0;1
2;A;erkek;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;1;1
2;B;erkek;1;1;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
2;B;kiz;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;0
2;B;kiz;0;1;1;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1
2;B;erkek;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1
2;B;erkek;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0
2;A;kiz;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0
2;A;kiz;0;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1
2;A;erkek;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1
2;A;erkek;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1
2;A;kiz;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
2;B;kiz;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0
2;B;erkek;0;1;1;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;1
2;B;erkek;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0
2;B;kiz;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
2;B;kiz;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;1;0;1
2;A;erkek;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2;A;erkek;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0
2;A;kiz;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
2;A;kiz;1;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1
2;A;erkek;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0
2;B;erkek;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;1;1;0;1
2;B;kiz;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1
2;B;kiz;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1
2;B;erkek;0;0;1;0;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0
2;B;erkek;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1
3;A;kiz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
3;A;kiz;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0
3;A;erkek;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3;A;erkek;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0
3;A;kiz;0;0;1;1;0;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1
3;B;kiz;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0
3;B;erkek;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0
3;B;erkek;0;1;1;1;0;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0
3;B;kiz;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;1
3;B;kiz;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0
3;A;erkek;1;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;0
3;A;erkek;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3;A;kiz;1;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0
3;A;kiz;1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1
3;A;erkek;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1
3;B;erkek;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0
3;B;kiz;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
3;B;kiz;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0
3;B;erkek;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0
3;B;erkek;0;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1
3;A;kiz;1;1;1;1;0;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0
3;A;kiz;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0
3;A;erkek;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0
3;A;erkek;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;1
3;A;kiz;1;0;0;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0
3;B;kiz;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1
3;B;erkek;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;0;0
3;B;erkek;1;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1
3;B;kiz;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0
3;B;kiz;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
3;A;erkek;1;1;0;0;0;1;1;0;0;1;0;1;1;1;1;0;0;0;0;1
3;A;erkek;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
3;A;kiz;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1
3;A;kiz;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0
3;A;erkek;0;1;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0
3;B;erkek;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
3;B;kiz;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0
3;B;kiz;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0
3;B;erkek;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0
3;B;erkek;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0
3;A;kiz;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
3;A;kiz;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0
3;A;erkek;0;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1
3;A;erkek;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0
3;A;kiz;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0
3;B;kiz;1;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0
3;B;erkek;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1
3;B;erkek;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1
3;B;kiz;1;1;0;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1
3;B;kiz;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0
4;A;erkek;0;0;1;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;0
4;A;erkek;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0
4;A;kiz;1;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0
4;A;kiz;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
4;A;erkek;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
4;B;erkek;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0
4;B;kiz;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0
4;B;kiz;0;0;1;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1
4;B;erkek;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0
4;B;erkek;0;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0
4;A;kiz;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1
4;A;kiz;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0
4;A;erkek;1;1;1;0;0;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1
4;A;erkek;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1
4;A;kiz;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
4;B;kiz;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;1;1;0
4;B;erkek;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
4;B;erkek;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1
4;B;kiz;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
4;B;kiz;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
4;A;erkek;0;1;0;0;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;0
4;A;erkek;0;1;1;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0
4;A;kiz;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1
4;A;kiz;0;1;0;1;0;1;0;0;0;1;1;0;1;1;1;0;1;0;0;1
4;A;erkek;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;1;1
